order_item_id,order_id,product_id,quantity,unit_price
OI-0000000458,ORD-00000153,PROD-00000091,4,1975.6
OI-0000000459,ORD-00000153,PROD-00004526,3,1089.87
OI-0000000460,ORD-00000154,PROD-00004633,4,1031.9
OI-0000000461,ORD-00000154,PROD-00002435,4,1842.17
OI-0000000462,ORD-00000154,PROD-00000331,1,158.03
OI-0000000463,ORD-00000155,PROD-00005777,1,496.73
OI-0000000464,ORD-00000155,PROD-00002262,3,24.02
OI-0000000465,ORD-00000155,PROD-00006469,4,476.23
OI-0000000466,ORD-00000156,PROD-00006851,2,9.73
OI-0000000467,ORD-00000156,PROD-00008299,3,669.43
OI-0000000468,ORD-00000156,PROD-00004778,1,46.53
OI-0000000469,ORD-00000157,PROD-00005221,4,339.2
OI-0000000470,ORD-00000157,PROD-00009740,5,312.35
OI-0000000471,ORD-00000157,PROD-00008607,3,1290.02
OI-0000000472,ORD-00000158,PROD-00005107,3,704.73
OI-0000000473,ORD-00000158,PROD-00002813,4,1977.52
OI-0000000474,ORD-00000158,PROD-00005510,1,396.94
OI-0000000475,ORD-00000159,PROD-00008739,3,1760.18
OI-0000000476,ORD-00000159,PROD-00001207,5,811.96
OI-0000000477,ORD-00000159,PROD-00000237,3,1529.15
OI-0000000478,ORD-00000160,PROD-00005258,5,1455.69
OI-0000000479,ORD-00000160,PROD-00004159,2,1680.28
OI-0000000480,ORD-00000160,PROD-00005089,4,963.83
OI-0000000481,ORD-00000161,PROD-00006406,5,972.96
OI-0000000482,ORD-00000161,PROD-00003573,4,1900.48
OI-0000000483,ORD-00000161,PROD-00007127,2,689.86
OI-0000000484,ORD-00000162,PROD-00000910,2,1706.0
OI-0000000485,ORD-00000162,PROD-00002325,4,950.11
OI-0000000486,ORD-00000162,PROD-00008069,2,376.16
OI-0000000487,ORD-00000163,PROD-00004591,5,446.37
OI-0000000488,ORD-00000163,PROD-00004260,3,1451.48
OI-0000000489,ORD-00000163,PROD-00001744,3,1561.95
OI-0000000490,ORD-00000164,PROD-00005640,4,622.08
OI-0000000491,ORD-00000164,PROD-00007810,5,440.0
OI-0000000492,ORD-00000164,PROD-00009080,4,545.02
OI-0000000493,ORD-00000165,PROD-00007337,2,1420.63
OI-0000000494,ORD-00000165,PROD-00005493,4,1635.07
OI-0000000495,ORD-00000165,PROD-00004295,4,1466.41
OI-0000000496,ORD-00000166,PROD-00004120,3,869.69
OI-0000000497,ORD-00000166,PROD-00003435,5,1795.37
OI-0000000498,ORD-00000166,PROD-00002262,4,573.9
OI-0000000499,ORD-00000167,PROD-00001684,3,1064.76
OI-0000000500,ORD-00000167,PROD-00006711,2,1800.1
OI-0000000501,ORD-00000167,PROD-00008853,1,28.76
OI-0000000502,ORD-00000168,PROD-00008646,1,513.72
OI-0000000503,ORD-00000168,PROD-00005797,4,1156.43
OI-0000000504,ORD-00000168,PROD-00008930,4,952.1
OI-0000000505,ORD-00000169,PROD-00007093,4,1405.04
OI-0000000506,ORD-00000169,PROD-00000727,1,714.62
OI-0000000507,ORD-00000169,PROD-00007688,1,1193.42
OI-0000000508,ORD-00000170,PROD-00008936,4,1594.33
OI-0000000509,ORD-00000170,PROD-00001216,3,1650.57
OI-0000000510,ORD-00000170,PROD-00009853,2,1299.61
OI-0000000511,ORD-00000171,PROD-00002200,3,1521.45
OI-0000000512,ORD-00000171,PROD-00001198,5,77.5
OI-0000000513,ORD-00000171,PROD-00002459,3,1000.44
OI-0000000514,ORD-00000172,PROD-00009936,1,1394.14
OI-0000000515,ORD-00000172,PROD-00000121,1,1311.8
OI-0000000516,ORD-00000172,PROD-00005556,3,833.53
OI-0000000517,ORD-00000173,PROD-00001311,1,755.46
OI-0000000518,ORD-00000173,PROD-00003843,3,939.27
OI-0000000519,ORD-00000173,PROD-00009310,3,1898.07
OI-0000000520,ORD-00000174,PROD-00005572,5,1788.85
OI-0000000521,ORD-00000174,PROD-00002985,2,1792.9
OI-0000000522,ORD-00000174,PROD-00008170,5,1455.45
OI-0000000523,ORD-00000175,PROD-00001882,1,709.87
OI-0000000524,ORD-00000175,PROD-00005667,1,594.81
OI-0000000525,ORD-00000175,PROD-00008336,4,716.47
OI-0000000526,ORD-00000176,PROD-00005510,1,698.0
OI-0000000527,ORD-00000176,PROD-00005937,3,1106.76
OI-0000000528,ORD-00000176,PROD-00009050,5,306.89
OI-0000000529,ORD-00000177,PROD-00003136,2,1058.33
OI-0000000530,ORD-00000177,PROD-00005905,4,983.05
OI-0000000531,ORD-00000177,PROD-00007237,2,1470.22
OI-0000000532,ORD-00000178,PROD-00009698,5,513.91
OI-0000000533,ORD-00000178,PROD-00001999,3,1888.95
OI-0000000534,ORD-00000178,PROD-00009563,3,656.36
OI-0000000535,ORD-00000179,PROD-00006865,5,304.08
OI-0000000536,ORD-00000179,PROD-00003618,5,1241.06
OI-0000000537,ORD-00000179,PROD-00005630,3,745.44
OI-0000000538,ORD-00000180,PROD-00000430,1,1610.88
OI-0000000539,ORD-00000180,PROD-00001986,5,436.79
OI-0000000540,ORD-00000180,PROD-00003324,1,1878.97
OI-0000000541,ORD-00000181,PROD-00006116,4,1703.38
OI-0000000542,ORD-00000181,PROD-00008833,3,1939.05
OI-0000000543,ORD-00000181,PROD-00007938,2,41.76
OI-0000000544,ORD-00000182,PROD-00004234,1,1133.56
OI-0000000545,ORD-00000182,PROD-00001485,4,255.13
OI-0000000546,ORD-00000182,PROD-00000365,2,1302.02
OI-0000000547,ORD-00000183,PROD-00008246,3,964.04
OI-0000000548,ORD-00000183,PROD-00003058,3,446.3
OI-0000000549,ORD-00000183,PROD-00000554,1,1973.55
OI-0000000550,ORD-00000184,PROD-00005901,5,1513.7
OI-0000000551,ORD-00000184,PROD-00007682,2,551.87
OI-0000000552,ORD-00000184,PROD-00005779,2,1252.54
OI-0000000553,ORD-00000185,PROD-00006245,5,878.16
OI-0000000554,ORD-00000185,PROD-00002447,2,1493.63
OI-0000000555,ORD-00000185,PROD-00003721,5,1410.66
OI-0000000556,ORD-00000186,PROD-00006241,1,1501.65
OI-0000000557,ORD-00000186,PROD-00000137,2,1197.35
OI-0000000558,ORD-00000186,PROD-00005551,3,1490.31
OI-0000000559,ORD-00000187,PROD-00001552,4,925.69
OI-0000000560,ORD-00000187,PROD-00007969,2,1188.35
OI-0000000561,ORD-00000187,PROD-00001733,4,1337.72
OI-0000000562,ORD-00000188,PROD-00004693,1,1192.55
OI-0000000563,ORD-00000188,PROD-00007357,5,792.33
OI-0000000564,ORD-00000188,PROD-00006062,3,1579.87
OI-0000000565,ORD-00000189,PROD-00002684,4,226.29
OI-0000000566,ORD-00000189,PROD-00001310,5,447.68
OI-0000000567,ORD-00000189,PROD-00007549,3,920.83
OI-0000000568,ORD-00000190,PROD-00009485,1,220.75
OI-0000000569,ORD-00000190,PROD-00005993,3,1511.17
OI-0000000570,ORD-00000190,PROD-00002695,2,987.43
OI-0000000571,ORD-00000191,PROD-00002417,1,368.69
OI-0000000572,ORD-00000191,PROD-00006079,2,1330.56
OI-0000000573,ORD-00000191,PROD-00000270,4,90.21
OI-0000000574,ORD-00000192,PROD-00002399,4,1381.18
OI-0000000575,ORD-00000192,PROD-00003547,1,520.74
OI-0000000576,ORD-00000192,PROD-00007372,5,1272.65
OI-0000000577,ORD-00000193,PROD-00006937,3,1175.05
OI-0000000578,ORD-00000193,PROD-00008820,4,131.37
OI-0000000579,ORD-00000193,PROD-00004859,2,1170.17
OI-0000000580,ORD-00000194,PROD-00001379,3,1641.08
OI-0000000581,ORD-00000194,PROD-00000449,1,395.47
OI-0000000582,ORD-00000194,PROD-00002207,5,1578.67
OI-0000000583,ORD-00000195,PROD-00006544,3,750.95
OI-0000000584,ORD-00000195,PROD-00005743,3,1594.72
OI-0000000585,ORD-00000195,PROD-00000404,3,1325.32
OI-0000000586,ORD-00000196,PROD-00003409,3,1376.73
OI-0000000587,ORD-00000196,PROD-00001691,1,1796.82
OI-0000000588,ORD-00000196,PROD-00008156,5,1256.37
OI-0000000589,ORD-00000197,PROD-00004164,5,733.11
OI-0000000590,ORD-00000197,PROD-00005425,3,1325.77
OI-0000000591,ORD-00000197,PROD-00005784,1,1417.55
OI-0000000592,ORD-00000198,PROD-00009436,3,1435.28
OI-0000000593,ORD-00000198,PROD-00008283,2,609.33
OI-0000000594,ORD-00000198,PROD-00003497,4,1555.68
OI-0000000595,ORD-00000199,PROD-00002302,4,1939.47
OI-0000000596,ORD-00000199,PROD-00009147,1,919.26
OI-0000000597,ORD-00000199,PROD-00002653,1,580.63
OI-0000000598,ORD-00000200,PROD-00008284,5,35.07
OI-0000000599,ORD-00000200,PROD-00007399,3,169.79
OI-0000000600,ORD-00000200,PROD-00009470,3,992.5
OI-0000000601,ORD-00000201,PROD-00009004,1,1033.35
OI-0000000602,ORD-00000201,PROD-00004714,5,628.53
OI-0000000603,ORD-00000201,PROD-00003784,5,1194.29
OI-0000000604,ORD-00000202,PROD-00008227,2,1201.83
OI-0000000605,ORD-00000202,PROD-00001680,3,57.12
OI-0000000606,ORD-00000202,PROD-00009578,4,630.76
OI-0000000607,ORD-00000203,PROD-00004594,1,1702.73
OI-0000000608,ORD-00000203,PROD-00005299,4,1452.86
OI-0000000609,ORD-00000203,PROD-00000234,1,306.45
OI-0000000610,ORD-00000204,PROD-00000625,2,1497.74
OI-0000000611,ORD-00000204,PROD-00008709,2,1691.3
OI-0000000612,ORD-00000204,PROD-00003404,5,1204.54
OI-0000000613,ORD-00000205,PROD-00007814,3,200.53
OI-0000000614,ORD-00000205,PROD-00001222,2,130.81
OI-0000000615,ORD-00000205,PROD-00007038,2,1458.22
OI-0000000616,ORD-00000206,PROD-00004211,5,144.19
OI-0000000617,ORD-00000206,PROD-00003515,5,448.48
OI-0000000618,ORD-00000206,PROD-00001440,4,837.44
OI-0000000619,ORD-00000207,PROD-00004420,1,592.93
OI-0000000620,ORD-00000207,PROD-00003807,5,1531.52
OI-0000000621,ORD-00000207,PROD-00003023,3,179.24
OI-0000000622,ORD-00000208,PROD-00009403,3,1198.04
OI-0000000623,ORD-00000208,PROD-00004375,2,1684.11
OI-0000000624,ORD-00000208,PROD-00006134,5,1164.77
OI-0000000625,ORD-00000209,PROD-00002693,5,272.31
OI-0000000626,ORD-00000209,PROD-00003486,3,1717.28
OI-0000000627,ORD-00000209,PROD-00009984,1,1798.81
OI-0000000628,ORD-00000210,PROD-00008277,1,1207.38
OI-0000000629,ORD-00000210,PROD-00009154,2,1984.59
OI-0000000630,ORD-00000210,PROD-00003945,1,1189.26
OI-0000000631,ORD-00000211,PROD-00001403,4,368.8
OI-0000000632,ORD-00000211,PROD-00006824,3,607.29
OI-0000000633,ORD-00000211,PROD-00004393,4,1768.35
OI-0000000634,ORD-00000212,PROD-00009204,3,1893.22
OI-0000000635,ORD-00000212,PROD-00002184,1,678.28
OI-0000000636,ORD-00000212,PROD-00004080,4,57.38
OI-0000000637,ORD-00000213,PROD-00003431,3,1274.68
OI-0000000638,ORD-00000213,PROD-00001087,5,317.11
OI-0000000639,ORD-00000213,PROD-00001406,2,479.27
OI-0000000640,ORD-00000214,PROD-00005016,4,199.94
OI-0000000641,ORD-00000214,PROD-00003190,2,188.88
OI-0000000642,ORD-00000214,PROD-00004040,4,1676.11
OI-0000000643,ORD-00000215,PROD-00003555,4,1781.42
OI-0000000644,ORD-00000215,PROD-00003739,4,1151.37
OI-0000000645,ORD-00000215,PROD-00003151,3,340.49
OI-0000000646,ORD-00000216,PROD-00001298,2,721.84
OI-0000000647,ORD-00000216,PROD-00000189,5,1884.07
OI-0000000648,ORD-00000216,PROD-00001744,5,1314.65
OI-0000000649,ORD-00000217,PROD-00004697,2,323.77
OI-0000000650,ORD-00000217,PROD-00007593,2,670.62
OI-0000000651,ORD-00000217,PROD-00002672,4,1526.57
OI-0000000652,ORD-00000218,PROD-00007713,4,1265.97
OI-0000000653,ORD-00000218,PROD-00001164,4,1535.76
OI-0000000654,ORD-00000218,PROD-00004770,4,523.25
OI-0000000655,ORD-00000219,PROD-00007696,1,871.89
OI-0000000656,ORD-00000219,PROD-00009357,1,620.91
OI-0000000657,ORD-00000219,PROD-00007724,2,1429.6
OI-0000000658,ORD-00000220,PROD-00008868,4,1790.14
OI-0000000659,ORD-00000220,PROD-00005543,2,1390.37
OI-0000000660,ORD-00000220,PROD-00003370,4,1467.59
OI-0000000661,ORD-00000221,PROD-00007250,2,848.48
OI-0000000662,ORD-00000221,PROD-00008414,2,1612.59
OI-0000000663,ORD-00000221,PROD-00004955,4,1778.18
OI-0000000664,ORD-00000222,PROD-00007488,1,1625.62
OI-0000000665,ORD-00000222,PROD-00003204,2,734.03
OI-0000000666,ORD-00000222,PROD-00002949,1,812.65
OI-0000000667,ORD-00000223,PROD-00008133,5,1210.93
OI-0000000668,ORD-00000223,PROD-00003041,2,689.04
OI-0000000669,ORD-00000223,PROD-00001037,2,1842.86
OI-0000000670,ORD-00000224,PROD-00000025,5,1750.81
OI-0000000671,ORD-00000224,PROD-00006887,3,1416.05
OI-0000000672,ORD-00000224,PROD-00004214,2,274.54
OI-0000000673,ORD-00000225,PROD-00006973,5,1110.72
OI-0000000674,ORD-00000225,PROD-00002481,5,1553.44
OI-0000000675,ORD-00000225,PROD-00006747,4,714.63
OI-0000000676,ORD-00000226,PROD-00004078,4,321.65
OI-0000000677,ORD-00000226,PROD-00008951,1,538.39
OI-0000000678,ORD-00000226,PROD-00005156,5,509.32
OI-0000000679,ORD-00000227,PROD-00007048,3,53.19
OI-0000000680,ORD-00000227,PROD-00000188,5,280.04
OI-0000000681,ORD-00000227,PROD-00003871,3,1241.43
OI-0000000682,ORD-00000228,PROD-00004044,1,253.65
OI-0000000683,ORD-00000228,PROD-00000511,2,1981.55
OI-0000000684,ORD-00000228,PROD-00005911,2,598.98
OI-0000000685,ORD-00000229,PROD-00009224,1,1003.16
OI-0000000686,ORD-00000229,PROD-00004472,3,1773.62
OI-0000000687,ORD-00000229,PROD-00001435,3,1315.92
OI-0000000688,ORD-00000230,PROD-00008892,3,1422.32
OI-0000000689,ORD-00000230,PROD-00001899,5,704.27
OI-0000000690,ORD-00000230,PROD-00006571,5,1379.92
OI-0000000691,ORD-00000231,PROD-00005016,2,796.14
OI-0000000692,ORD-00000231,PROD-00002155,5,1193.71
OI-0000000693,ORD-00000231,PROD-00004954,5,951.51
OI-0000000694,ORD-00000232,PROD-00008781,5,1323.81
OI-0000000695,ORD-00000232,PROD-00008610,4,1582.04
OI-0000000696,ORD-00000232,PROD-00008667,3,1001.48
OI-0000000697,ORD-00000233,PROD-00000761,1,1704.85
OI-0000000698,ORD-00000233,PROD-00003465,2,1719.74
OI-0000000699,ORD-00000233,PROD-00005653,5,655.5
OI-0000000700,ORD-00000234,PROD-00001154,5,1027.16
OI-0000000701,ORD-00000234,PROD-00006385,1,575.41
OI-0000000702,ORD-00000234,PROD-00001018,3,976.23
OI-0000000703,ORD-00000235,PROD-00006436,3,910.61
OI-0000000704,ORD-00000235,PROD-00003525,2,293.77
OI-0000000705,ORD-00000235,PROD-00008326,1,752.83
OI-0000000706,ORD-00000236,PROD-00000845,2,574.77
OI-0000000707,ORD-00000236,PROD-00004864,4,1669.37
OI-0000000708,ORD-00000236,PROD-00001545,4,1619.13
OI-0000000709,ORD-00000237,PROD-00006662,2,1931.24
OI-0000000710,ORD-00000237,PROD-00008246,2,1397.35
OI-0000000711,ORD-00000237,PROD-00004535,4,523.19
OI-0000000712,ORD-00000238,PROD-00008543,3,1430.4
OI-0000000713,ORD-00000238,PROD-00009768,3,264.61
OI-0000000714,ORD-00000238,PROD-00009919,2,1767.52
OI-0000000715,ORD-00000239,PROD-00003117,2,1674.05
OI-0000000716,ORD-00000239,PROD-00002856,3,890.99
OI-0000000717,ORD-00000239,PROD-00004579,1,1313.53
OI-0000000718,ORD-00000240,PROD-00003374,3,1633.38
OI-0000000719,ORD-00000240,PROD-00007844,1,1021.16
OI-0000000720,ORD-00000240,PROD-00008006,4,1680.64
OI-0000000721,ORD-00000241,PROD-00003366,3,1197.39
OI-0000000722,ORD-00000241,PROD-00005881,5,1515.52
OI-0000000723,ORD-00000241,PROD-00004642,4,1312.49
OI-0000000724,ORD-00000242,PROD-00006341,1,803.22
OI-0000000725,ORD-00000242,PROD-00000346,4,1633.52
OI-0000000726,ORD-00000242,PROD-00000047,4,92.29
OI-0000000727,ORD-00000243,PROD-00008743,3,1497.82
OI-0000000728,ORD-00000243,PROD-00009610,4,999.11
OI-0000000729,ORD-00000243,PROD-00005966,5,1131.62
OI-0000000730,ORD-00000244,PROD-00001429,4,321.2
OI-0000000731,ORD-00000244,PROD-00000353,3,438.0
OI-0000000732,ORD-00000244,PROD-00008481,3,55.29
OI-0000000733,ORD-00000245,PROD-00008028,3,1960.89
OI-0000000734,ORD-00000245,PROD-00001786,4,1716.27
OI-0000000735,ORD-00000245,PROD-00004966,5,764.23
OI-0000000736,ORD-00000246,PROD-00003868,3,453.88
OI-0000000737,ORD-00000246,PROD-00002053,1,668.3
OI-0000000738,ORD-00000246,PROD-00004317,5,1168.2
OI-0000000739,ORD-00000247,PROD-00004084,3,431.78
OI-0000000740,ORD-00000247,PROD-00003024,2,1809.72
OI-0000000741,ORD-00000247,PROD-00008295,5,679.6
OI-0000000742,ORD-00000248,PROD-00003152,2,1442.35
OI-0000000743,ORD-00000248,PROD-00007699,2,996.14
OI-0000000744,ORD-00000248,PROD-00009844,3,388.72
OI-0000000745,ORD-00000249,PROD-00003902,5,128.63
OI-0000000746,ORD-00000249,PROD-00005720,4,134.6
OI-0000000747,ORD-00000249,PROD-00002519,2,1599.11
OI-0000000748,ORD-00000250,PROD-00009054,2,1104.61
OI-0000000749,ORD-00000250,PROD-00009780,2,589.43
OI-0000000750,ORD-00000250,PROD-00001751,1,1323.97
OI-0000000751,ORD-00000251,PROD-00007637,5,336.77
OI-0000000752,ORD-00000251,PROD-00008771,4,879.35
OI-0000000753,ORD-00000251,PROD-00002734,2,829.68
OI-0000000754,ORD-00000252,PROD-00005496,4,643.09
OI-0000000755,ORD-00000252,PROD-00000160,5,102.62
OI-0000000756,ORD-00000252,PROD-00003681,5,721.56
OI-0000000757,ORD-00000253,PROD-00001907,1,1157.21
OI-0000000758,ORD-00000253,PROD-00005781,1,679.61
OI-0000000759,ORD-00000253,PROD-00004246,3,1178.82
OI-0000000760,ORD-00000254,PROD-00001798,5,955.77
OI-0000000761,ORD-00000254,PROD-00005130,4,538.85
OI-0000000762,ORD-00000254,PROD-00001556,5,967.69
OI-0000000763,ORD-00000255,PROD-00005024,1,1773.22
OI-0000000764,ORD-00000255,PROD-00001375,1,1118.79
OI-0000000765,ORD-00000255,PROD-00000058,2,723.64
OI-0000000766,ORD-00000256,PROD-00005710,5,499.53
OI-0000000767,ORD-00000256,PROD-00009499,1,834.22
OI-0000000768,ORD-00000256,PROD-00007530,5,1953.98
OI-0000000769,ORD-00000257,PROD-00002939,2,1962.48
OI-0000000770,ORD-00000257,PROD-00008901,1,1053.49
OI-0000000771,ORD-00000257,PROD-00006041,1,1689.92
OI-0000000772,ORD-00000258,PROD-00005995,5,1780.33
OI-0000000773,ORD-00000258,PROD-00006026,2,760.86
OI-0000000774,ORD-00000258,PROD-00000353,4,209.18
OI-0000000775,ORD-00000259,PROD-00001152,5,98.06
OI-0000000776,ORD-00000259,PROD-00005879,4,494.34
OI-0000000777,ORD-00000259,PROD-00000974,3,968.95
OI-0000000778,ORD-00000260,PROD-00005713,2,408.67
OI-0000000779,ORD-00000260,PROD-00009176,1,1642.18
OI-0000000780,ORD-00000260,PROD-00007037,1,296.54
OI-0000000781,ORD-00000261,PROD-00008364,4,132.19
OI-0000000782,ORD-00000261,PROD-00003363,1,1626.41
OI-0000000783,ORD-00000261,PROD-00004143,3,1683.0
OI-0000000784,ORD-00000262,PROD-00006924,2,1112.47
OI-0000000785,ORD-00000262,PROD-00005420,3,1028.59
OI-0000000786,ORD-00000262,PROD-00005374,4,320.08
OI-0000000787,ORD-00000263,PROD-00001930,2,51.42
OI-0000000788,ORD-00000263,PROD-00006054,4,354.38
OI-0000000789,ORD-00000263,PROD-00003247,3,1976.68
OI-0000000790,ORD-00000264,PROD-00008052,5,886.18
OI-0000000791,ORD-00000264,PROD-00005325,4,122.96
OI-0000000792,ORD-00000264,PROD-00002101,5,1883.11
OI-0000000793,ORD-00000265,PROD-00008846,4,582.75
OI-0000000794,ORD-00000265,PROD-00005939,5,193.97
OI-0000000795,ORD-00000265,PROD-00006190,4,1397.79
OI-0000000796,ORD-00000266,PROD-00005621,1,1365.45
OI-0000000797,ORD-00000266,PROD-00009311,1,97.75
OI-0000000798,ORD-00000266,PROD-00009394,4,400.1
OI-0000000799,ORD-00000267,PROD-00008095,1,1889.89
OI-0000000800,ORD-00000267,PROD-00004219,4,1593.3
OI-0000000801,ORD-00000267,PROD-00007133,2,226.39
OI-0000000802,ORD-00000268,PROD-00004656,4,1591.79
OI-0000000803,ORD-00000268,PROD-00000665,4,931.3
OI-0000000804,ORD-00000268,PROD-00004508,1,902.84
OI-0000000805,ORD-00000269,PROD-00005776,1,1370.14
OI-0000000806,ORD-00000269,PROD-00003484,3,931.77
OI-0000000807,ORD-00000269,PROD-00008245,3,263.86
OI-0000000808,ORD-00000270,PROD-00008563,3,1573.74
OI-0000000809,ORD-00000270,PROD-00008867,3,111.71
OI-0000000810,ORD-00000270,PROD-00001581,2,1956.84
OI-0000000811,ORD-00000271,PROD-00006828,5,703.29
OI-0000000812,ORD-00000271,PROD-00007502,3,380.77
OI-0000000813,ORD-00000271,PROD-00008647,4,1698.27
OI-0000000814,ORD-00000272,PROD-00001940,2,1183.64
OI-0000000815,ORD-00000272,PROD-00004666,2,1809.83
OI-0000000816,ORD-00000272,PROD-00008386,5,1075.54
OI-0000000817,ORD-00000273,PROD-00000029,5,1180.95
OI-0000000818,ORD-00000273,PROD-00001700,4,945.83
OI-0000000819,ORD-00000273,PROD-00006408,5,1488.44
OI-0000000820,ORD-00000274,PROD-00008513,4,1970.21
OI-0000000821,ORD-00000274,PROD-00005970,5,1867.68
OI-0000000822,ORD-00000274,PROD-00001280,3,58.72
OI-0000000823,ORD-00000275,PROD-00003258,5,1425.44
OI-0000000824,ORD-00000275,PROD-00000358,3,585.25
OI-0000000825,ORD-00000275,PROD-00007670,2,1031.09
OI-0000000826,ORD-00000276,PROD-00008409,3,734.31
OI-0000000827,ORD-00000276,PROD-00002495,2,1756.57
OI-0000000828,ORD-00000276,PROD-00006379,3,416.38
OI-0000000829,ORD-00000277,PROD-00002787,3,499.83
OI-0000000830,ORD-00000277,PROD-00001826,4,624.3
OI-0000000831,ORD-00000277,PROD-00000222,4,576.75
OI-0000000832,ORD-00000278,PROD-00005095,3,1688.41
OI-0000000833,ORD-00000278,PROD-00009300,5,515.1
OI-0000000834,ORD-00000278,PROD-00001703,4,454.17
OI-0000000835,ORD-00000279,PROD-00009415,2,1437.97
OI-0000000836,ORD-00000279,PROD-00009322,3,975.82
OI-0000000837,ORD-00000279,PROD-00008197,4,748.59
OI-0000000838,ORD-00000280,PROD-00001289,2,688.12
OI-0000000839,ORD-00000280,PROD-00008134,5,373.33
OI-0000000840,ORD-00000280,PROD-00004047,3,1853.93
OI-0000000841,ORD-00000281,PROD-00006061,1,1947.76
OI-0000000842,ORD-00000281,PROD-00008030,5,247.76
OI-0000000843,ORD-00000281,PROD-00003295,5,1732.09
OI-0000000844,ORD-00000282,PROD-00000432,2,1038.6
OI-0000000845,ORD-00000282,PROD-00007771,3,446.33
OI-0000000846,ORD-00000282,PROD-00003714,5,1497.64
OI-0000000847,ORD-00000283,PROD-00007020,5,1675.57
OI-0000000848,ORD-00000283,PROD-00000556,1,1065.27
OI-0000000849,ORD-00000283,PROD-00007616,5,104.87
OI-0000000850,ORD-00000284,PROD-00004642,5,922.94
OI-0000000851,ORD-00000284,PROD-00003500,1,605.31
OI-0000000852,ORD-00000284,PROD-00005870,2,1326.67
OI-0000000853,ORD-00000285,PROD-00005246,3,162.23
OI-0000000854,ORD-00000285,PROD-00004083,2,1314.93
OI-0000000855,ORD-00000285,PROD-00000385,1,1914.0
OI-0000000856,ORD-00000286,PROD-00006015,4,571.6
OI-0000000857,ORD-00000286,PROD-00000951,2,1456.42
OI-0000000858,ORD-00000286,PROD-00007507,1,1003.92
OI-0000000859,ORD-00000287,PROD-00004417,3,1731.1
OI-0000000860,ORD-00000287,PROD-00004268,5,1247.54
OI-0000000861,ORD-00000287,PROD-00008079,4,1535.07
OI-0000000862,ORD-00000288,PROD-00004762,3,1300.67
OI-0000000863,ORD-00000288,PROD-00000766,4,1503.66
OI-0000000864,ORD-00000288,PROD-00009542,2,148.17
OI-0000000865,ORD-00000289,PROD-00007735,2,1563.17
OI-0000000866,ORD-00000289,PROD-00008666,1,649.61
OI-0000000867,ORD-00000289,PROD-00009997,1,593.04
OI-0000000868,ORD-00000290,PROD-00001318,3,965.7
OI-0000000869,ORD-00000290,PROD-00008626,3,80.79
OI-0000000870,ORD-00000290,PROD-00008165,2,1110.72
OI-0000000871,ORD-00000291,PROD-00005305,3,1495.47
OI-0000000872,ORD-00000291,PROD-00000100,3,1624.16
OI-0000000873,ORD-00000291,PROD-00005351,1,873.81
OI-0000000874,ORD-00000292,PROD-00008988,3,1089.61
OI-0000000875,ORD-00000292,PROD-00007313,3,72.01
OI-0000000876,ORD-00000292,PROD-00008262,5,1890.31
