product_id,warehouse_id,quantity,last_updated
PROD-00004700,WH-007,392,2026-04-06T13:19:21.365490
PROD-00003383,WH-003,271,2026-04-06T13:19:21.365494
PROD-00009775,WH-010,36,2026-04-06T13:19:21.365498
PROD-00003654,WH-002,376,2026-04-06T13:19:21.365502
PROD-00003244,WH-004,355,2026-04-06T13:19:21.365506
PROD-00000969,WH-009,98,2026-04-06T13:19:21.365510
PROD-00002778,WH-004,6,2026-04-06T13:19:21.365514
PROD-00002562,WH-006,132,2026-04-06T13:19:21.365518
PROD-00004971,WH-001,299,2026-04-06T13:19:21.365522
PROD-00001763,WH-006,358,2026-04-06T13:19:21.365526
PROD-00008201,WH-003,251,2026-04-06T13:19:21.365530
PROD-00001782,WH-008,334,2026-04-06T13:19:21.365534
PROD-00005699,WH-004,240,2026-04-06T13:19:21.365538
PROD-00006781,WH-005,235,2026-04-06T13:19:21.365542
PROD-00006216,WH-010,23,2026-04-06T13:19:21.365546
PROD-00002330,WH-003,230,2026-04-06T13:19:21.365550
PROD-00003029,WH-001,301,2026-04-06T13:19:21.365554
PROD-00006937,WH-009,128,2026-04-06T13:19:21.365562
PROD-00009621,WH-002,283,2026-04-06T13:19:21.365566
PROD-00008100,WH-002,412,2026-04-06T13:19:21.365570
PROD-00008448,WH-009,426,2026-04-06T13:19:21.365574
PROD-00007601,WH-007,50,2026-04-06T13:19:21.365578
PROD-00003156,WH-010,217,2026-04-06T13:19:21.365582
PROD-00003791,WH-002,413,2026-04-06T13:19:21.365586
PROD-00003692,WH-002,401,2026-04-06T13:19:21.365589
PROD-00000164,WH-002,362,2026-04-06T13:19:21.365593
PROD-00002695,WH-001,432,2026-04-06T13:19:21.365597
PROD-00009868,WH-010,121,2026-04-06T13:19:21.365601
PROD-00007561,WH-008,351,2026-04-06T13:19:21.365605
PROD-00004635,WH-010,268,2026-04-06T13:19:21.365610
PROD-00002414,WH-001,302,2026-04-06T13:19:21.365614
PROD-00001864,WH-007,381,2026-04-06T13:19:21.365618
PROD-00001106,WH-009,471,2026-04-06T13:19:21.365622
PROD-00004915,WH-001,82,2026-04-06T13:19:21.365625
PROD-00008810,WH-002,82,2026-04-06T13:19:21.365630
PROD-00003020,WH-005,138,2026-04-06T13:19:21.365633
PROD-00004073,WH-007,52,2026-04-06T13:19:21.365637
PROD-00005410,WH-007,38,2026-04-06T13:19:21.365641
PROD-00003176,WH-002,201,2026-04-06T13:19:21.365645
PROD-00002287,WH-004,33,2026-04-06T13:19:21.365649
PROD-00000021,WH-002,392,2026-04-06T13:19:21.365653
PROD-00005108,WH-007,375,2026-04-06T13:19:21.365657
PROD-00008884,WH-010,137,2026-04-06T13:19:21.365661
PROD-00007401,WH-008,154,2026-04-06T13:19:21.365665
PROD-00009262,WH-001,217,2026-04-06T13:19:21.365669
PROD-00007690,WH-005,308,2026-04-06T13:19:21.365672
PROD-00006559,WH-009,241,2026-04-06T13:19:21.365676
PROD-00002681,WH-008,321,2026-04-06T13:19:21.365680
PROD-00004756,WH-006,412,2026-04-06T13:19:21.365684
PROD-00006046,WH-006,255,2026-04-06T13:19:21.365688
PROD-00007209,WH-006,23,2026-04-06T13:19:21.365692
PROD-00002899,WH-010,474,2026-04-06T13:19:21.365696
PROD-00001020,WH-005,288,2026-04-06T13:19:21.365700
PROD-00002647,WH-009,135,2026-04-06T13:19:21.365704
PROD-00001526,WH-010,432,2026-04-06T13:19:21.365708
PROD-00003614,WH-007,463,2026-04-06T13:19:21.365712
PROD-00009196,WH-001,398,2026-04-06T13:19:21.365716
PROD-00003492,WH-004,14,2026-04-06T13:19:21.365720
PROD-00007705,WH-010,477,2026-04-06T13:19:21.365724
PROD-00006585,WH-007,158,2026-04-06T13:19:21.365728
PROD-00006017,WH-002,413,2026-04-06T13:19:21.365732
PROD-00005320,WH-008,362,2026-04-06T13:19:21.365736
PROD-00004219,WH-005,432,2026-04-06T13:19:21.365739
PROD-00002290,WH-007,488,2026-04-06T13:19:21.365743
PROD-00005665,WH-008,485,2026-04-06T13:19:21.365747
PROD-00004908,WH-009,438,2026-04-06T13:19:21.365751
PROD-00004782,WH-006,349,2026-04-06T13:19:21.365755
PROD-00002709,WH-009,415,2026-04-06T13:19:21.365759
PROD-00006793,WH-010,47,2026-04-06T13:19:21.365763
PROD-00000328,WH-002,111,2026-04-06T13:19:21.365767
PROD-00004729,WH-007,292,2026-04-06T13:19:21.365771
PROD-00000817,WH-003,499,2026-04-06T13:19:21.365775
PROD-00001672,WH-002,486,2026-04-06T13:19:21.365779
PROD-00004144,WH-004,309,2026-04-06T13:19:21.365782
PROD-00008258,WH-005,50,2026-04-06T13:19:21.365786
PROD-00008449,WH-009,420,2026-04-06T13:19:21.365790
PROD-00004400,WH-008,101,2026-04-06T13:19:21.365794
PROD-00005959,WH-002,247,2026-04-06T13:19:21.365798
PROD-00005702,WH-006,163,2026-04-06T13:19:21.365802
PROD-00009427,WH-002,401,2026-04-06T13:19:21.365806
PROD-00000369,WH-008,66,2026-04-06T13:19:21.365812
PROD-00005688,WH-002,87,2026-04-06T13:19:21.365816
PROD-00002655,WH-001,159,2026-04-06T13:19:21.365820
PROD-00009677,WH-003,259,2026-04-06T13:19:21.365824
PROD-00007942,WH-004,122,2026-04-06T13:19:21.365828
PROD-00000582,WH-009,67,2026-04-06T13:19:21.365832
PROD-00009227,WH-007,56,2026-04-06T13:19:21.365836
PROD-00003503,WH-007,10,2026-04-06T13:19:21.365840
PROD-00001886,WH-005,102,2026-04-06T13:19:21.365844
PROD-00008758,WH-006,171,2026-04-06T13:19:21.365848
PROD-00005536,WH-001,188,2026-04-06T13:19:21.365856
PROD-00005690,WH-002,241,2026-04-06T13:19:21.365860
PROD-00001850,WH-010,328,2026-04-06T13:19:21.365864
PROD-00008582,WH-010,153,2026-04-06T13:19:21.365868
PROD-00008063,WH-004,118,2026-04-06T13:19:21.365872
PROD-00005299,WH-002,363,2026-04-06T13:19:21.365876
PROD-00009925,WH-001,459,2026-04-06T13:19:21.365879
PROD-00002213,WH-006,48,2026-04-06T13:19:21.365883
PROD-00005694,WH-001,384,2026-04-06T13:19:21.365887
PROD-00003556,WH-003,233,2026-04-06T13:19:21.365891
PROD-00007055,WH-003,75,2026-04-06T13:19:21.365895
PROD-00007614,WH-006,178,2026-04-06T13:19:21.365899
PROD-00008499,WH-009,359,2026-04-06T13:19:21.365903
PROD-00002009,WH-005,286,2026-04-06T13:19:21.365907
PROD-00005963,WH-008,350,2026-04-06T13:19:21.365911
PROD-00004765,WH-005,14,2026-04-06T13:19:21.365915
PROD-00008877,WH-001,45,2026-04-06T13:19:21.365919
PROD-00000455,WH-009,175,2026-04-06T13:19:21.365922
PROD-00001279,WH-007,392,2026-04-06T13:19:21.365926
PROD-00001025,WH-004,141,2026-04-06T13:19:21.365930
PROD-00005037,WH-002,41,2026-04-06T13:19:21.365934
PROD-00005619,WH-002,32,2026-04-06T13:19:21.365938
PROD-00000164,WH-004,342,2026-04-06T13:19:21.365942
PROD-00000474,WH-006,69,2026-04-06T13:19:21.365946
PROD-00001895,WH-008,430,2026-04-06T13:19:21.365950
PROD-00004375,WH-008,412,2026-04-06T13:19:21.365954
PROD-00009906,WH-003,492,2026-04-06T13:19:21.365958
PROD-00006633,WH-007,359,2026-04-06T13:19:21.365962
PROD-00007789,WH-002,89,2026-04-06T13:19:21.365965
PROD-00000492,WH-008,5,2026-04-06T13:19:21.365970
PROD-00004454,WH-009,159,2026-04-06T13:19:21.365974
PROD-00001982,WH-008,367,2026-04-06T13:19:21.365978
PROD-00004955,WH-007,462,2026-04-06T13:19:21.365982
PROD-00008618,WH-008,465,2026-04-06T13:19:21.365986
PROD-00003892,WH-004,354,2026-04-06T13:19:21.365990
PROD-00008768,WH-005,386,2026-04-06T13:19:21.365993
PROD-00004314,WH-004,412,2026-04-06T13:19:21.365997
PROD-00001034,WH-010,406,2026-04-06T13:19:21.366001
PROD-00004742,WH-001,88,2026-04-06T13:19:21.366005
PROD-00004671,WH-010,435,2026-04-06T13:19:21.366009
PROD-00007833,WH-008,418,2026-04-06T13:19:21.366013
PROD-00000462,WH-001,41,2026-04-06T13:19:21.366016
PROD-00003562,WH-006,52,2026-04-06T13:19:21.366020
PROD-00005386,WH-006,240,2026-04-06T13:19:21.366024
PROD-00008193,WH-006,0,2026-04-06T13:19:21.366028
PROD-00008506,WH-005,55,2026-04-06T13:19:21.366032
PROD-00002409,WH-007,165,2026-04-06T13:19:21.366036
PROD-00005172,WH-005,180,2026-04-06T13:19:21.366040
PROD-00004293,WH-007,133,2026-04-06T13:19:21.366043
PROD-00002309,WH-003,206,2026-04-06T13:19:21.366047
PROD-00006431,WH-002,87,2026-04-06T13:19:21.366051
PROD-00000683,WH-007,175,2026-04-06T13:19:21.366055
PROD-00002125,WH-005,280,2026-04-06T13:19:21.366059
PROD-00009854,WH-007,192,2026-04-06T13:19:21.366063
PROD-00005294,WH-007,231,2026-04-06T13:19:21.366067
PROD-00001097,WH-002,64,2026-04-06T13:19:21.366071
PROD-00004025,WH-002,107,2026-04-06T13:19:21.366075
PROD-00007301,WH-009,262,2026-04-06T13:19:21.366079
PROD-00000437,WH-001,478,2026-04-06T13:19:21.366083
PROD-00009045,WH-009,19,2026-04-06T13:19:21.366087
PROD-00000727,WH-003,83,2026-04-06T13:19:21.366091
PROD-00006706,WH-003,213,2026-04-06T13:19:21.366094
PROD-00001179,WH-002,483,2026-04-06T13:19:21.366099
PROD-00008538,WH-003,180,2026-04-06T13:19:21.366103
PROD-00008455,WH-010,367,2026-04-06T13:19:21.366106
PROD-00007070,WH-002,43,2026-04-06T13:19:21.366110
PROD-00003905,WH-010,342,2026-04-06T13:19:21.366114
PROD-00009790,WH-008,485,2026-04-06T13:19:21.366118
PROD-00005343,WH-008,448,2026-04-06T13:19:21.366122
PROD-00002378,WH-007,338,2026-04-06T13:19:21.366126
PROD-00007917,WH-004,313,2026-04-06T13:19:21.366130
PROD-00002110,WH-005,366,2026-04-06T13:19:21.366134
PROD-00005480,WH-005,372,2026-04-06T13:19:21.366138
PROD-00005282,WH-004,366,2026-04-06T13:19:21.366142
PROD-00007825,WH-007,255,2026-04-06T13:19:21.366146
PROD-00009534,WH-002,362,2026-04-06T13:19:21.366149
PROD-00002185,WH-003,82,2026-04-06T13:19:21.366153
PROD-00003641,WH-001,193,2026-04-06T13:19:21.366158
PROD-00008619,WH-005,432,2026-04-06T13:19:21.366162
PROD-00003885,WH-003,158,2026-04-06T13:19:21.366165
PROD-00002368,WH-001,120,2026-04-06T13:19:21.366169
PROD-00003684,WH-010,433,2026-04-06T13:19:21.366173
PROD-00007841,WH-005,296,2026-04-06T13:19:21.366177
PROD-00005310,WH-006,99,2026-04-06T13:19:21.366184
PROD-00009335,WH-001,20,2026-04-06T13:19:21.366189
PROD-00000789,WH-009,459,2026-04-06T13:19:21.366193
PROD-00005463,WH-005,273,2026-04-06T13:19:21.366196
PROD-00008442,WH-008,95,2026-04-06T13:19:21.366200
PROD-00009737,WH-006,207,2026-04-06T13:19:21.366204
PROD-00003248,WH-010,385,2026-04-06T13:19:21.366208
PROD-00006507,WH-003,31,2026-04-06T13:19:21.366212
PROD-00009129,WH-008,28,2026-04-06T13:19:21.366216
PROD-00003282,WH-002,191,2026-04-06T13:19:21.366220
PROD-00006208,WH-009,405,2026-04-06T13:19:21.366224
PROD-00000745,WH-005,56,2026-04-06T13:19:21.366228
PROD-00008997,WH-008,319,2026-04-06T13:19:21.366232
PROD-00006520,WH-004,1,2026-04-06T13:19:21.366236
PROD-00006648,WH-002,439,2026-04-06T13:19:21.366240
PROD-00009340,WH-005,322,2026-04-06T13:19:21.366243
PROD-00002596,WH-001,407,2026-04-06T13:19:21.366247
PROD-00009443,WH-010,382,2026-04-06T13:19:21.366251
PROD-00004167,WH-001,264,2026-04-06T13:19:21.366255
PROD-00006673,WH-001,433,2026-04-06T13:19:21.366259
PROD-00003323,WH-004,223,2026-04-06T13:19:21.366263
PROD-00003349,WH-003,267,2026-04-06T13:19:21.366267
PROD-00004551,WH-001,377,2026-04-06T13:19:21.366271
PROD-00003466,WH-005,2,2026-04-06T13:19:21.366274
PROD-00008079,WH-009,436,2026-04-06T13:19:21.366278
PROD-00009491,WH-008,275,2026-04-06T13:19:21.366282
PROD-00003147,WH-003,75,2026-04-06T13:19:21.366286
PROD-00006507,WH-006,182,2026-04-06T13:19:21.366290
PROD-00009863,WH-001,462,2026-04-06T13:19:21.366293
PROD-00004686,WH-006,13,2026-04-06T13:19:21.366297
PROD-00003688,WH-008,165,2026-04-06T13:19:21.366301
PROD-00002741,WH-003,489,2026-04-06T13:19:21.366305
PROD-00003006,WH-007,127,2026-04-06T13:19:21.366310
PROD-00001136,WH-002,157,2026-04-06T13:19:21.366314
PROD-00007895,WH-005,314,2026-04-06T13:19:21.366318
PROD-00002994,WH-005,474,2026-04-06T13:19:21.366322
PROD-00001359,WH-007,223,2026-04-06T13:19:21.366326
PROD-00002514,WH-001,205,2026-04-06T13:19:21.366330
PROD-00002719,WH-001,261,2026-04-06T13:19:21.366334
PROD-00008436,WH-010,163,2026-04-06T13:19:21.366337
PROD-00000102,WH-003,143,2026-04-06T13:19:21.366341
PROD-00006679,WH-010,197,2026-04-06T13:19:21.366345
PROD-00008667,WH-010,328,2026-04-06T13:19:21.366349
PROD-00009590,WH-002,227,2026-04-06T13:19:21.366353
PROD-00003780,WH-002,484,2026-04-06T13:19:21.366357
PROD-00001951,WH-002,270,2026-04-06T13:19:21.366361
PROD-00004972,WH-004,405,2026-04-06T13:19:21.366365
PROD-00002183,WH-008,244,2026-04-06T13:19:21.366369
PROD-00001389,WH-007,85,2026-04-06T13:19:21.366373
PROD-00007227,WH-002,398,2026-04-06T13:19:21.366377
PROD-00007426,WH-002,137,2026-04-06T13:19:21.366381
PROD-00007754,WH-004,481,2026-04-06T13:19:21.366385
PROD-00007860,WH-004,225,2026-04-06T13:19:21.366388
PROD-00002460,WH-008,161,2026-04-06T13:19:21.366392
PROD-00005046,WH-004,441,2026-04-06T13:19:21.366396
PROD-00008282,WH-008,174,2026-04-06T13:19:21.366400
PROD-00007999,WH-010,47,2026-04-06T13:19:21.366404
PROD-00003159,WH-002,478,2026-04-06T13:19:21.366408
PROD-00006229,WH-010,204,2026-04-06T13:19:21.366412
PROD-00005884,WH-001,310,2026-04-06T13:19:21.366416
PROD-00002054,WH-002,33,2026-04-06T13:19:21.366419
PROD-00001260,WH-004,401,2026-04-06T13:19:21.366423
PROD-00001506,WH-002,63,2026-04-06T13:19:21.366427
PROD-00000787,WH-007,474,2026-04-06T13:19:21.366431
PROD-00002516,WH-003,27,2026-04-06T13:19:21.366435
PROD-00006724,WH-001,337,2026-04-06T13:19:21.366439
PROD-00007967,WH-006,172,2026-04-06T13:19:21.366444
PROD-00003658,WH-003,51,2026-04-06T13:19:21.366448
PROD-00003297,WH-006,141,2026-04-06T13:19:21.366451
PROD-00004448,WH-009,275,2026-04-06T13:19:21.366455
PROD-00009943,WH-004,215,2026-04-06T13:19:21.366459
PROD-00001689,WH-007,490,2026-04-06T13:19:21.366463
PROD-00007521,WH-007,466,2026-04-06T13:19:21.366467
PROD-00009400,WH-006,284,2026-04-06T13:19:21.366471
PROD-00007877,WH-009,341,2026-04-06T13:19:21.366475
PROD-00000761,WH-002,160,2026-04-06T13:19:21.366479
PROD-00000825,WH-006,189,2026-04-06T13:19:21.366483
PROD-00002661,WH-003,296,2026-04-06T13:19:21.366487
PROD-00009690,WH-005,41,2026-04-06T13:19:21.366492
PROD-00006876,WH-007,180,2026-04-06T13:19:21.366498
PROD-00007466,WH-004,347,2026-04-06T13:19:21.366503
PROD-00003884,WH-004,459,2026-04-06T13:19:21.366508
PROD-00000583,WH-008,397,2026-04-06T13:19:21.366512
PROD-00001373,WH-007,257,2026-04-06T13:19:21.366516
PROD-00009679,WH-008,258,2026-04-06T13:19:21.366520
PROD-00007848,WH-003,485,2026-04-06T13:19:21.366524
PROD-00001183,WH-004,20,2026-04-06T13:19:21.366527
PROD-00001422,WH-009,494,2026-04-06T13:19:21.366532
PROD-00002053,WH-005,194,2026-04-06T13:19:21.366536
PROD-00004328,WH-001,487,2026-04-06T13:19:21.366540
PROD-00007030,WH-004,2,2026-04-06T13:19:21.366544
PROD-00002919,WH-005,20,2026-04-06T13:19:21.366547
PROD-00000941,WH-006,81,2026-04-06T13:19:21.366551
PROD-00008373,WH-009,174,2026-04-06T13:19:21.366555
PROD-00009811,WH-002,186,2026-04-06T13:19:21.366559
PROD-00000105,WH-001,405,2026-04-06T13:19:21.366563
PROD-00007701,WH-007,304,2026-04-06T13:19:21.366567
PROD-00001812,WH-001,444,2026-04-06T13:19:21.366571
PROD-00007399,WH-008,487,2026-04-06T13:19:21.366575
PROD-00002802,WH-003,62,2026-04-06T13:19:21.366579
PROD-00008937,WH-005,174,2026-04-06T13:19:21.366583
PROD-00000159,WH-010,324,2026-04-06T13:19:21.366587
PROD-00001805,WH-008,293,2026-04-06T13:19:21.366591
PROD-00001801,WH-002,455,2026-04-06T13:19:21.366595
PROD-00001364,WH-007,250,2026-04-06T13:19:21.366599
PROD-00005288,WH-004,351,2026-04-06T13:19:21.366603
PROD-00004681,WH-007,214,2026-04-06T13:19:21.366607
PROD-00002679,WH-002,167,2026-04-06T13:19:21.366611
PROD-00007028,WH-009,213,2026-04-06T13:19:21.366615
PROD-00000397,WH-006,132,2026-04-06T13:19:21.366619
PROD-00006869,WH-002,457,2026-04-06T13:19:21.366623
PROD-00001826,WH-009,251,2026-04-06T13:19:21.366627
PROD-00003563,WH-009,414,2026-04-06T13:19:21.366630
PROD-00003600,WH-006,113,2026-04-06T13:19:21.366634
PROD-00001522,WH-002,357,2026-04-06T13:19:21.366638
PROD-00004335,WH-010,139,2026-04-06T13:19:21.366642
PROD-00003495,WH-003,221,2026-04-06T13:19:21.366646
PROD-00008807,WH-009,193,2026-04-06T13:19:21.366650
PROD-00000257,WH-009,30,2026-04-06T13:19:21.366654
PROD-00000371,WH-004,343,2026-04-06T13:19:21.366657
PROD-00008971,WH-004,438,2026-04-06T13:19:21.366661
PROD-00002079,WH-006,493,2026-04-06T13:19:21.366665
PROD-00006112,WH-009,304,2026-04-06T13:19:21.366669
PROD-00003294,WH-004,90,2026-04-06T13:19:21.366673
PROD-00007294,WH-005,252,2026-04-06T13:19:21.366677
PROD-00001199,WH-003,85,2026-04-06T13:19:21.366681
PROD-00009251,WH-009,103,2026-04-06T13:19:21.366685
PROD-00009435,WH-003,98,2026-04-06T13:19:21.366689
PROD-00003053,WH-007,31,2026-04-06T13:19:21.366693
PROD-00007712,WH-006,140,2026-04-06T13:19:21.366696
PROD-00000449,WH-007,241,2026-04-06T13:19:21.366700
PROD-00009807,WH-004,181,2026-04-06T13:19:21.366704
PROD-00001161,WH-008,488,2026-04-06T13:19:21.366708
PROD-00001908,WH-007,332,2026-04-06T13:19:21.366712
PROD-00001220,WH-003,350,2026-04-06T13:19:21.366716
PROD-00009529,WH-008,223,2026-04-06T13:19:21.366720
PROD-00002514,WH-006,391,2026-04-06T13:19:21.366724
PROD-00007091,WH-005,277,2026-04-06T13:19:21.366728
PROD-00009426,WH-010,146,2026-04-06T13:19:21.366732
PROD-00009644,WH-001,27,2026-04-06T13:19:21.366735
PROD-00001742,WH-008,242,2026-04-06T13:19:21.366739
PROD-00002616,WH-006,9,2026-04-06T13:19:21.366743
PROD-00005954,WH-001,42,2026-04-06T13:19:21.366747
PROD-00005151,WH-007,173,2026-04-06T13:19:21.366751
PROD-00007750,WH-008,141,2026-04-06T13:19:21.366755
PROD-00001831,WH-010,420,2026-04-06T13:19:21.366758
PROD-00002471,WH-001,208,2026-04-06T13:19:21.366762
PROD-00005335,WH-006,340,2026-04-06T13:19:21.366766
PROD-00003820,WH-001,294,2026-04-06T13:19:21.366770
PROD-00004901,WH-001,382,2026-04-06T13:19:21.366774
PROD-00000385,WH-008,475,2026-04-06T13:19:21.366778
PROD-00006862,WH-004,215,2026-04-06T13:19:21.366782
PROD-00005746,WH-005,248,2026-04-06T13:19:21.366785
PROD-00003500,WH-005,400,2026-04-06T13:19:21.366789
PROD-00001997,WH-006,65,2026-04-06T13:19:21.366793
PROD-00008673,WH-006,358,2026-04-06T13:19:21.366797
PROD-00007874,WH-004,100,2026-04-06T13:19:21.366805
PROD-00004020,WH-002,497,2026-04-06T13:19:21.366809
PROD-00009603,WH-001,246,2026-04-06T13:19:21.366813
PROD-00006376,WH-010,69,2026-04-06T13:19:21.366817
PROD-00005392,WH-008,418,2026-04-06T13:19:21.366821
PROD-00004445,WH-010,393,2026-04-06T13:19:21.366825
PROD-00007200,WH-001,74,2026-04-06T13:19:21.366829
PROD-00007341,WH-010,214,2026-04-06T13:19:21.366832
PROD-00008793,WH-007,277,2026-04-06T13:19:21.366836
PROD-00007774,WH-005,258,2026-04-06T13:19:21.366840
PROD-00002096,WH-009,167,2026-04-06T13:19:21.366844
PROD-00001406,WH-006,245,2026-04-06T13:19:21.366848
PROD-00000065,WH-008,358,2026-04-06T13:19:21.366869
PROD-00001363,WH-006,362,2026-04-06T13:19:21.366875
PROD-00001175,WH-005,465,2026-04-06T13:19:21.366879
PROD-00001280,WH-008,445,2026-04-06T13:19:21.366882
PROD-00006181,WH-007,187,2026-04-06T13:19:21.366886
PROD-00006938,WH-008,82,2026-04-06T13:19:21.366890
PROD-00006189,WH-004,103,2026-04-06T13:19:21.366894
PROD-00004240,WH-002,439,2026-04-06T13:19:21.366898
PROD-00007699,WH-004,152,2026-04-06T13:19:21.366902
PROD-00004683,WH-009,311,2026-04-06T13:19:21.366906
PROD-00003491,WH-007,346,2026-04-06T13:19:21.366910
PROD-00007992,WH-009,487,2026-04-06T13:19:21.366914
PROD-00006628,WH-006,414,2026-04-06T13:19:21.366918
PROD-00008427,WH-006,48,2026-04-06T13:19:21.366922
PROD-00009028,WH-004,119,2026-04-06T13:19:21.366926
PROD-00008301,WH-010,462,2026-04-06T13:19:21.366930
PROD-00006158,WH-003,252,2026-04-06T13:19:21.366935
PROD-00000515,WH-001,377,2026-04-06T13:19:21.366939
PROD-00005019,WH-010,32,2026-04-06T13:19:21.366943
PROD-00006278,WH-001,283,2026-04-06T13:19:21.366947
PROD-00003550,WH-010,290,2026-04-06T13:19:21.366951
PROD-00006343,WH-007,361,2026-04-06T13:19:21.366955
PROD-00003396,WH-008,368,2026-04-06T13:19:21.366959
PROD-00005121,WH-009,233,2026-04-06T13:19:21.366963
PROD-00002218,WH-009,449,2026-04-06T13:19:21.366967
PROD-00006628,WH-001,236,2026-04-06T13:19:21.366971
PROD-00009189,WH-007,425,2026-04-06T13:19:21.366975
PROD-00004911,WH-003,156,2026-04-06T13:19:21.366979
PROD-00000948,WH-004,488,2026-04-06T13:19:21.366982
PROD-00000464,WH-009,220,2026-04-06T13:19:21.366986
PROD-00002828,WH-004,317,2026-04-06T13:19:21.366990
PROD-00008826,WH-004,316,2026-04-06T13:19:21.366994
PROD-00002179,WH-003,339,2026-04-06T13:19:21.366998
PROD-00002508,WH-008,411,2026-04-06T13:19:21.367002
PROD-00006476,WH-008,30,2026-04-06T13:19:21.367006
PROD-00009670,WH-002,216,2026-04-06T13:19:21.367010
PROD-00001327,WH-004,143,2026-04-06T13:19:21.367014
PROD-00006448,WH-002,433,2026-04-06T13:19:21.367018
PROD-00000582,WH-007,418,2026-04-06T13:19:21.367022
PROD-00004235,WH-006,157,2026-04-06T13:19:21.367026
PROD-00002905,WH-005,41,2026-04-06T13:19:21.367029
PROD-00000419,WH-001,9,2026-04-06T13:19:21.367033
PROD-00005985,WH-008,185,2026-04-06T13:19:21.367037
PROD-00006610,WH-007,250,2026-04-06T13:19:21.367041
PROD-00006417,WH-004,496,2026-04-06T13:19:21.367045
PROD-00001174,WH-002,182,2026-04-06T13:19:21.367049
PROD-00001707,WH-003,199,2026-04-06T13:19:21.367053
PROD-00001074,WH-005,309,2026-04-06T13:19:21.367057
PROD-00003850,WH-006,24,2026-04-06T13:19:21.367060
PROD-00007937,WH-002,399,2026-04-06T13:19:21.367064
PROD-00004542,WH-003,252,2026-04-06T13:19:21.367068
PROD-00009603,WH-003,202,2026-04-06T13:19:21.367072
PROD-00008345,WH-009,306,2026-04-06T13:19:21.367076
PROD-00008608,WH-010,402,2026-04-06T13:19:21.367080
PROD-00009093,WH-009,357,2026-04-06T13:19:21.367084
PROD-00002250,WH-009,87,2026-04-06T13:19:21.367088
PROD-00001875,WH-004,490,2026-04-06T13:19:21.367092
PROD-00006952,WH-002,197,2026-04-06T13:19:21.367096
PROD-00000141,WH-009,437,2026-04-06T13:19:21.367100
PROD-00000635,WH-010,184,2026-04-06T13:19:21.367104
PROD-00006232,WH-007,399,2026-04-06T13:19:21.367107
